ell,Dl_TT_muK2,Dl_EE_muK2,Dl_TE_muK2,Cl_TT,Cl_EE,Cl_TE,Cl_BB
21,921.0136371868077,0.47779670306759997,6.167397426029971,4.595764511126027e-12,2.3841570231231187e-15,3.077468679305732e-14,0.0
22,921.4718460219461,0.5144087352648465,6.400921972610995,4.198220411314269e-12,2.343643228461484e-15,2.916256355813335e-14,0.0
23,921.9275301470539,0.5516444491821566,6.630180451473073,3.850271796761353e-12,2.3038481822830685e-15,2.7689808542406082e-14,0.0
24,922.3806209133701,0.5894503376251123,6.855293066275437,3.5439909282395097e-12,2.2647989363897463e-15,2.633955645473731e-14,0.0
25,922.8310498484616,0.6277762243867085,7.076375358779365,3.2729737625654944e-12,2.226512763649996e-15,2.5097541838403777e-14,0.0
26,923.2787486603982,0.6665750453126691,7.293538428951433,3.0320014822624184e-12,2.188999290148873e-15,2.3951617384895176e-14,0.0
27,923.7236492419464,0.7058026450841597,7.506889142792002,2.816786619809242e-12,2.15226214954068e-15,2.2891375479193017e-14,0.0
28,924.1656836747638,0.7454175884784102,7.716530328648126,2.6237804447978783e-12,2.116300276462486e-15,2.1907848057602107e-14,0.0
29,924.6047842336036,0.7853809849747939,7.922560962736577,2.450025280711766e-12,2.081108924580687e-15,2.099326650442754e-14,0.0
30,925.0408833905271,0.8256563256708837,8.125076344558249,2.293040159173629e-12,2.0466804726508423e-15,2.014086802967624e-14,0.0
31,925.4739138191183,0.8662093315609178,8.324168262839313,2.150731479236671e-12,2.013005066030134e-15,1.9344738359476286e-14,0.0
32,925.9038083987119,0.9070078123089422,8.519925152590613,2.0213226113614158e-12,1.9800711294968973e-15,1.859968303599671e-14,0.0
33,926.3305002186164,0.948021534721347,8.712432243834913,1.903297989629837e-12,1.9478657787205506e-15,1.7901121436208436e-14,0.0
34,926.7539225823531,0.9892221001894737,8.90177170251385,1.795358381467432e-12,1.9163751514093733e-15,1.7244998965297255e-14,0.0
35,927.1740090118876,1.0305828304328735,9.088022764050264,1.6963848516574172e-12,1.8855846744320633e-15,1.6627713890386858e-14,0.0
36,927.5906932518761,1.0720786609284467,9.271261860009322,1.6054095413290878e-12,1.8554792796336187e-15,1.6046056044438783e-14,0.0
37,928.0039092739069,1.113686041460424,9.451562738271214,1.5215918276065152e-12,1.826043578341722e-15,1.549715521340434e-14,0.0
38,928.4135912807449,1.155382843271527,9.628996577100308,1.444198760524325e-12,1.7972620024680767e-15,1.4978437468324518e-14,0.0
39,928.8196737105852,1.197148272337095,9.80363209346993,1.3725889220227026e-12,1.7691189184915167e-15,1.4487588051753506e-14,0.0
40,929.2220912412972,1.2389627883217296,9.975535645977649,1.3061990395125547e-12,1.7415987193500729e-15,1.4022519699239116e-14,0.0
41,929.620778794679,1.2808080288126673,10.144771332664204,1.2445328295038558e-12,1.7146858982823428e-15,1.3581345489802912e-14,0.0
42,930.0156715407059,1.3226667384556345,10.311401084028367,1.1871516565425059e-12,1.6883651078803926e-15,1.3162355487944785e-14,0.0
43,930.4067049017798,1.3645227026479407,10.475484751511136,1.133666677514849e-12,1.6626212069997669e-15,1.2763996573795946e-14,0.0
44,930.7938145569818,1.4063606854700703,10.63708019170514,1.0837322073492341e-12,1.637439297680633e-15,1.2384854965322413e-14,0.0
45,931.1769364463166,1.4481663715613113,10.796243346528435,1.0370400937759938e-12,1.6128047538404254e-15,1.2023641022769004e-14,0.0
46,931.5560067749586,1.489926311667281,10.953028319587055,9.933149294561722e-13,1.5887032431816026e-15,1.1679175995298336e-14,0.0
47,931.9309620174962,1.5316278716076503,11.107487448936292,9.523099619716582e-13,1.5651207435020594e-15,1.1350380426461892e-14,0.0
48,932.3017389221675,1.5732591844311572,11.259671376437637,9.138035877854499e-13,1.5420435543879465e-15,1.1036263981411312e-14,0.0
49,932.6682745151,1.6148091055422789,11.409629113896184,8.775963367748758e-13,1.5194583050993162e-15,1.0735916496699867e-14,0.0
50,933.0305061045403,1.6562671705997758,11.557408106151689,8.435082704172115e-13,1.497351959320494e-15,1.0448500084769556e-14,0.0
51,933.3883712850783,1.697623556001973,11.70305429128622,8.113767300160082e-13,1.475711817333468e-15,1.0173242151056814e-14,0.0
52,933.7418079418698,1.7388690417870634,11.846612158101149,7.810543821548381e-13,1.4545255160789825e-15,9.909429203099069e-15,0.0
53,934.0907542548484,1.779994976789102,11.98812480100728,7.524075173643905e-13,1.4337810274927283e-15,9.656401348898745e-15,0.0
54,934.4351487029342,1.8209932459018199,12.127633972463201,7.253145651886625e-13,1.413466655440058e-15,9.413547396750207e-15,0.0
55,934.774930068233,1.861856239312859,12.265180133088949,6.996647947504624e-13,1.3935710315194395e-15,9.180300481281338e-15,0.0
56,935.1100374402278,1.9025768235808094,12.400802499574658,6.753571747935919e-13,1.3740831099606643e-15,8.956134151026459e-15,0.0
57,935.4404102199622,1.9431483144363517,12.534539090496795,6.522993712155817e-13,1.3549921618068673e-15,8.740558861772493e-15,0.0
58,935.765988124214,1.9835644511971369,12.666426770148126,6.30406863457399e-13,1.3362877685385571e-15,8.533118827484014e-15,0.0
59,936.0867111896596,2.0238193726936733,12.796501290481428,6.096021639105176e-13,1.3179598152719912e-15,8.333389187041566e-15,0.0
60,936.402519777027,2.06390759461059,12.924797331261185,5.898141268378046e-13,1.2999984836425081e-15,8.140973450507825e-15,0.0
61,936.7133545752392,2.103823988154197,13.051348538512267,5.70977335264101e-13,1.2823942444651998e-15,7.955501193320701e-15,0.0
62,937.0191566055438,2.143563759963327,13.17618756134945,5.530315559408492e-13,1.2651378502499252e-15,7.776625970827497e-15,0.0
63,937.3198672256337,2.183122433186096,13.299346087267127,5.359212538801332e-13,1.248220327634749e-15,7.604023429024702e-15,0.0
64,937.6154281337527,2.2224958296503767,13.420854875963892,5.195951591305488e-13,1.2316329697909305e-15,7.437389590340325e-15,0.0
65,937.905781372788,2.2616800530606596,13.540743791772789,5.040058794661223e-13,1.2153673288433964e-15,7.276439295862823e-15,0.0
66,938.1908693343478,2.300671473158427,13.659041834763997,4.891095535092518e-13,1.1994152083428227e-15,7.120904787642685e-15,0.0
67,938.4706347628266,2.3394667107873546,13.775777170583225,4.748655395334903e-13,1.1837686558188743e-15,6.970534416620683e-15,0.0
68,938.7450207594555,2.3780626238084674,13.89097715908548,4.612361358118203e-13,1.1684199554385634e-15,6.825091463413029e-15,0.0
69,939.0139707863337,2.416456293814009,14.00466838182083,4.4818632890738253e-13,1.1533616207889993e-15,6.684353060644496e-15,0.0
70,939.2774286704454,2.4546450135920974,14.116876668425649,4.356835667601326e-13,1.1385863877998132e-15,6.548109206795966e-15,0.0
71,939.5353386076623,2.4926262752973423,14.227627121970167,4.236975538160333e-13,1.1240872078171785e-15,6.4161618626489075e-15,0.0
72,939.7876451667227,2.530397759285469,14.336944143310195,4.12200065784674e-13,1.1098572408385128e-15,6.288324122387513e-15,0.0
73,940.034293293199,2.5679573235727067,14.444851454488681,4.0116478190468696e-13,1.0958898489145595e-15,6.164419452278589e-15,0.0
74,940.2752283134424,2.605302993883156,14.551372121230198,3.905671328506681e-13,1.0821785897235242e-15,6.044280990605326e-15,0.0
75,940.5103959385084,2.6424329542497116,14.656528574569261,3.8038416263621295e-13,1.0687172103202653e-15,5.9277509031976334e-15,0.0
76,940.7397422680673,2.6793455381362703,14.76034263165142,3.7059440305989816e-13,1.0554996410621162e-15,5.814679789490279e-15,0.0
77,940.9632137942863,2.716039220050951,14.862835515743791,3.611777594086183e-13,1.0425199897117276e-15,5.704926134560621e-15,0.0
78,941.1807574056979,2.7525126076219837,14.964027875490174,3.521154062790819e-13,1.0297725357163602e-15,5.598355803059081e-15,0.0
79,941.3923203910414,2.788764434109642,15.063939803443898,3.4338969250635055e-13,1.0172517246622208e-15,5.4948415713547184e-15,0.0
80,941.5978504430879,2.8247935513292637,15.162590853910016,3.3498405430059785e-13,1.0049521629017936e-15,5.394262694582203e-15,0.0
81,941.7972956624362,2.8605989229618807,15.260000060126698,3.2688293579185683e-13,9.928686123515476e-16,5.2965045056001464e-15,0.0
82,941.9906045612897,2.8961796182305046,15.356185950814517,3.190717162692523e-13,9.809959854569973e-16,5.201458043159678e-15,0.0
83,942.1777260672109,2.9315348059213435,15.451166566120605,3.115366434776174e-13,9.693293403217159e-16,5.1090197068397e-15,0.0
84,942.3586095268433,2.9666637487305505,15.544959472983496,3.0426477240180776e-13,9.578638759966489e-16,5.019090936535789e-15,0.0
85,942.5332047096206,3.0015657979182406,15.637581779943234,2.9724390902862124e-13,9.46594927925857e-16,4.9315779144959675e-15,0.0
86,942.7014618114397,3.0362403882526086,15.729050151420044,2.904625586289553e-13,9.355179635446741e-16,4.846391288081466e-15,0.0
87,942.8633314583116,3.070687033227994,15.819380821483772,2.839098781495932e-13,9.246285780261484e-16,4.7634459115966265e-15,0.0
88,943.0187647099895,3.104905320541735,15.908589607135392,2.7757563234550254e-13,9.139224901715867e-16,4.682660605681285e-15,0.0
89,943.1677130635612,3.138894907815469,15.99669192112058,2.714501533204179e-13,9.033955384409636e-16,4.6039579328931485e-15,0.0
90,943.3101284570238,3.1726555185474994,16.08370278429476,2.6552430317632167e-13,8.930436771189782e-16,4.527263988228762e-15,0.0
91,943.4459632728208,3.2061869382834636,16.169636837557718,2.5978943950169966e-13,8.828629726125269e-16,4.452508203440601e-15,0.0
92,943.5751703413576,3.2394890109934757,16.254508353375464,2.5423738345457986e-13,8.728495998754313e-16,4.379623164106546e-15,0.0
93,943.697702944481,3.272561635644419,16.338331246905863,2.4886039021970234e-13,8.629998389562789e-16,4.308544438496906e-15,0.0
94,943.8135148189381,3.3054047629568526,16.421119086744028,2.43651121640065e-13,8.533100716653249e-16,4.239210417364941e-15,0.0
95,943.9225601597951,3.3380183923365165,16.502885105302497,2.3860262084179645e-13,8.43776778356459e-16,4.171562163859742e-15,0.0
96,944.0247936238295,3.370402568971027,16.583642208840825,2.3370828868810317e-13,8.343965348203351e-16,4.10554327282676e-15,0.0
97,944.1201703328935,3.402557381082904,16.663402987158314,2.2896186191310756e-13,8.251660092848524e-16,4.041099738821331e-15,0.0
98,944.2086458772395,3.434482957330517,16.74217972296309,2.2435739279994596e-13,8.160819595192581e-16,3.978179832215267e-15,0.0
99,944.2901763188188,3.4661794643490813,16.819984400930185,2.1988923027969745e-13,8.071412300382565e-16,3.916733982826407e-15,0.0
100,944.3647181945427,3.4976471044242334,16.896828716460572,2.155520023387022e-13,7.983407494026008e-16,3.856714670546241e-15,0.0
101,944.432228519515,3.528886113291135,16.97272408415281,2.113405996317447e-13,7.896775276127448e-16,3.798076322482138e-15,0.0
102,944.4926647902248,3.5598967580524694,17.04768164599813,2.072501602075272e-13,7.8114865359224e-16,3.740775216168306e-15,0.0
103,944.5459849877099,3.5906793352090336,17.12171227930965,2.03276055260953e-13,7.727512927576637e-16,3.6847693884341405e-15,0.0
104,944.5921475806816,3.621234168797017,17.194826604395676,1.994138758340591e-13,7.644826846719693e-16,3.6300185495499896e-15,0.0
105,944.6311115286181,3.651561608626331,17.267034991986783,1.956594203940698e-13,7.56340140778245e-16,3.576484002299244e-15,0.0
106,944.6628362848159,3.6816620286147046,17.33834757042579,1.9200868322305477e-13,7.48321042210976e-16,3.5241285656519452e-15,0.0
107,944.6872817994115,3.7115358252125454,17.408774232629654,1.8845784355913123e-13,7.404228376820017e-16,3.4729165027393497e-15,0.0
108,944.7044085223616,3.741183415913817,17.47832464283151,1.8500325543410424e-13,7.326430414384537e-16,3.422813452850968e-15,0.0
109,944.7141774063866,3.7706052378484194,17.547008243110973,1.8164143815694445e-13,7.249792312900503e-16,3.3737863671959846e-15,0.0
110,944.71654990988,3.7998017464519274,17.614834259720713,1.7836906739660503e-13,7.174290467032425e-16,3.325803448189695e-15,0.0
111,944.7114879997727,3.8287734142085577,17.68181170921627,1.7518296682140714e-13,7.099901869597514e-16,3.2788340920426564e-15,0.0
112,944.6989541543652,3.857520729463659,17.747949404396643,1.7208010025563422e-13,7.026604093771733e-16,3.232848834446215e-15,0.0
113,944.6789113661187,3.8860441953020914,17.813255960062243,1.6905756431707528e-13,6.954375275893799e-16,3.1878192991625152e-15,0.0
114,944.6513231444011,3.9143443284890966,17.877739798596743,1.6611258150209335e-13,6.883194098845378e-16,3.1437181493405518e-15,0.0
115,944.6161535182031,3.94242165847045,17.94140915537922,1.632424936873905e-13,6.813039775986555e-16,3.1005190413922377e-15,0.0
116,944.573367038805,3.9702767264288292,18.004272084032454,1.604447560200039e-13,6.743892035626319e-16,3.0581965812737983e-15,0.0
117,944.5229287824072,3.9979100843935296,18.066336461513316,1.5771693116924276e-13,6.675731106008702e-16,3.0167262830284286e-15,0.0
118,944.4648043527179,4.025322294400748,18.12760999305053,1.5505668391625815e-13,6.60853770079577e-16,2.976084529455817e-15,0.0
119,944.3989598834983,4.052513927701893,18.188100216935396,1.5246177605876238e-13,6.542293005029573e-16,2.936248534783234e-15,0.0
120,944.3253620410683,4.079485564017414,18.247814509170357,1.49930061610084e-13,6.476978661555629e-16,2.897196309221137e-15,0.0
121,944.243978026766,4.1062377908338545,18.30676008798043,1.4745948227327842e-13,6.412576757891349e-16,2.8589066252940293e-15,0.0
122,944.1547755793677,4.132771202741881,18.364944018192123,1.4504806317242498e-13,6.349069813523301e-16,2.821358985844429e-15,0.0
123,944.0577229774623,4.159086400813229,18.422373215484427,1.4269390882453584e-13,6.2864407676179565e-16,2.784533593614448e-15,0.0
124,943.9527890417822,4.185183992014545,18.47905445051607,1.403951993366951e-13,6.224672967130979e-16,2.7484113223156245e-15,0.0
125,943.8399431374928,4.211064588656274,18.53499435293349,1.3815018681414416e-13,6.1637501553009e-16,2.712973689103402e-15,0.0
126,943.7191551764306,4.236728807874732,18.59019941526308,1.3595719196604004e-13,6.103656460513294e-16,2.678202828377867e-15,0.0
127,943.5903956193066,4.262177271145781,18.644675996692108,1.3381460089654773e-13,6.044376385522421e-16,2.64408146683742e-15,0.0
128,943.453635477855,4.28741060382836,18.698430326741462,1.3172086206978468e-13,5.985894797017435e-16,2.6105928997164826e-15,0.0
129,943.3088463169429,4.312429434736451,18.75146850883425,1.2967448343793284e-13,5.928196915521092e-16,2.5777209681427665e-15,0.0
130,943.1560002566297,4.33723439573797,18.803796523763314,1.2767402972256478e-13,5.871268305609102e-16,2.5454500375534698e-15,0.0
131,942.9950699741821,4.361826121379198,18.855420233061157,1.2571811983990966e-13,5.815094866438821e-16,2.5137649771135496e-15,0.0
132,942.826028706045,4.386205248533498,18.90634538227546,1.2380542446141163e-13,5.759662822576458e-16,2.4826511400826533e-15,0.0
133,942.6488502497583,4.4103724160729945,18.956577604153015,1.2193466370151246e-13,5.704958715112224e-16,2.4520943450804504e-15,0.0
134,942.4635089658374,4.434328264562121,19.006122421735395,1.2010460492513007e-13,5.65096939305346e-16,2.4220808582032123e-15,0.0
135,942.2699797795925,4.4580734359718095,19.054985251368713,1.183140606677982e-13,5.597682004985931e-16,2.392597375947161e-15,0.0
136,942.0682381829148,4.481608573413372,19.10317140563064,1.1656188666189975e-13,5.545083990994079e-16,2.363631008896852e-15,0.0
137,941.8582602360008,4.504934320890952,19.15068609617697,1.1484697996284813e-13,5.493163074831142e-16,2.335169266139184e-15,0.0
138,941.6400225690393,4.528051323071656,19.197534436510455,1.1316827716947385e-13,5.441907256330594e-16,2.307200040366006e-15,0.0
139,941.4135023838414,4.550960225072423,19.243721444674254,1.1152475273323841e-13,5.39130480405054e-16,2.279711593630368e-15,0.0
140,941.1786774554276,4.573661672262739,19.289252045872285,1.0991541735124323e-13,5.341344248143059e-16,2.2526925437234872e-15,0.0
141,940.9355261335598,4.596156310082422,19.33413107501893,1.0833931643831807e-13,5.292014373440841e-16,2.2261318511413857e-15,0.0
142,940.6840273442323,4.618444783873655,19.37836327922014,1.0679552867377158e-13,5.243304212753665e-16,2.2000188066118815e-15,0.0
143,940.4241605911003,4.640527738726475,19.421953320187775,1.0528316461865983e-13,5.195203040367532e-16,2.1743430191542528e-15,0.0
144,940.1559059568716,4.66240581933714,19.464905776589934,1.0380136539968989e-13,5.147700365739724e-16,2.149094404645514e-15,0.0
145,939.879244104639,4.684079669878527,19.507225146338367,1.0234930145610954e-13,5.100785927383e-16,2.1242631748685633e-15,0.0
146,939.5941562791674,4.705549933882073,19.548915848815415,1.0092617134616161e-13,5.054449686932684e-16,2.0998398270189245e-15,0.0
147,939.3006243081246,4.726817254130512,19.589982227042125,9.953120060988657e-14,5.008681823390414e-16,2.075815133648024e-15,0.0
148,938.9986306032666,4.747882272560932,19.630428549789222,9.816364068525272e-14,4.963472727538726e-16,2.0521801330221582e-15,0.0
149,938.68815816157,4.768745630177535,19.67025901363279,9.682276787477361e-14,4.918812996520696e-16,2.028926119877425e-15,0.0
150,938.3691905663112,4.789407966973612,19.709477744956118,9.550788235994122e-14,4.874693428579231e-16,2.0060446365519554e-15,0.0
151,938.0417119880958,4.809869921862162,19.748088801899378,9.421830726096203e-14,4.831105017950626e-16,1.9835274644777537e-15,0.0
152,937.7057071858343,4.830132132614784,19.786096176258678,9.295338773943065e-14,4.788038949907414e-16,1.961366616015434e-15,0.0
153,937.3611615076695,4.850195235808292,19.823503795335924,9.17124901417135e-14,4.745486595945487e-16,1.9395543266159643e-15,0.0
154,937.0080608918483,4.8700598667786705,19.86031552374087,9.049500118094421e-14,4.703439509110832e-16,1.9180830472944016e-15,0.0
155,936.6463918675413,4.889726659581929,19.89653516514677,8.930032715565363e-14,4.661889419461283e-16,1.8969454374013547e-15,0.0
156,936.2761415556113,4.90919624696151,19.93216646400099,8.812789320317055e-14,4.620828229658917e-16,1.8761343576786663e-15,0.0
157,935.8972976693296,4.928469260321809,19.967213107191768,8.697714258603485e-14,4.580248010688828e-16,1.8556428635864794e-15,0.0
158,935.5098485150384,4.9475463297075235,20.001678725672452,8.584753600976476e-14,4.540140997700234e-16,1.8354641988895206e-15,0.0
159,935.1137829927588,4.966428083788436,20.035566896044323,8.473855097041254e-14,4.500499585965932e-16,1.815591789491043e-15,0.0
160,934.7090905967494,4.985115149849329,20.068881142099205,8.364968113043092e-14,4.461316326956315e-16,1.7960192375034494e-15,0.0
161,934.2957614160078,5.003608153784751,20.101624936322974,8.25804357214541e-14,4.422583924524326e-16,1.776740315545176e-15,0.0
162,933.8737861347225,5.021907720098284,20.133801701361122,8.153033897267445e-14,4.3842952311977354e-16,1.7577489612539285e-15,0.0
163,933.4431560326682,5.0400144719061055,20.165414811447175,8.04989295635682e-14,4.346443244575408e-16,1.7390392720068425e-15,0.0
164,933.0038629855486,5.0579290309445,20.196467593795237,7.948576009979108e-14,4.3090211038242017e-16,1.7206054998386202e-15,0.0
165,932.5558994652881,5.075652017581168,20.22696332995766,7.849039661112978e-14,4.272022086273403e-16,1.702442046549136e-15,0.0
166,932.0992585402648,5.0931840508299695,20.25690525714835,7.751241807045315e-14,4.235439604103524e-16,1.6845434589923727e-15,0.0
167,931.6339338754938,5.1105257483689925,20.286296569533263,7.65514159326657e-14,4.1992672011266157e-16,1.6669044245390164e-15,0.0
168,931.1599197327562,5.12767772656165,20.315140419488436,7.560699369271762e-14,4.163498549655167e-16,1.6495197667053353e-15,0.0
169,930.6772109706723,5.144640600480645,20.34343991882677,7.46787664617758e-14,4.12812744745687e-16,1.632384440941367e-15,0.0
170,930.1858030447219,5.161414983934554,20.371198139994092,7.376636056070783e-14,4.093147814792557e-16,1.6154935305717379e-15,0.0
171,929.6856920072102,5.178001489496896,20.39841811723558,7.286941313007483e-14,4.0585536915347716e-16,1.5988422428827856e-15,0.0
172,929.1768745071821,5.194400728537506,20.425102847733182,7.198757175587122e-14,4.0243392343645017e-16,1.5824259053499258e-15,0.0
173,928.6593477902788,5.210613311255966,20.45125529271477,7.112049411028806e-14,3.9904987140436097e-16,1.5662399619994908e-15,0.0
174,928.1331096985421,5.226639846717043,20.476878378535766,7.026784760681478e-14,3.9570265127607246e-16,1.55027996989955e-15,0.0
175,927.5981586701629,5.242480942887886,20.501974997734024,6.942930906902826e-14,3.92391712154831e-16,1.5345415957744636e-15,0.0
176,927.0544937391818,5.258137206676921,20.526548010058693,6.860456441245232e-14,3.89116513776878e-16,1.519020612738171e-15,0.0
177,926.502114535125,5.273609243974189,20.55060024347336,6.77933083388998e-14,3.85876526266752e-16,1.5037128971414138e-15,0.0
178,925.9410212825976,5.288897659693135,20.5741344951347,6.699524404274204e-14,3.8267122989908757e-16,1.4886144255283705e-15,0.0
179,925.3712148008123,5.304003057813596,20.59715353234674,6.621008292857486e-14,3.795001148667075e-16,1.4737212716983138e-15,0.0
180,924.7926965030722,5.318926041425953,20.619660093491618,6.543754433977955e-14,3.7636268105482677e-16,1.4590296038681554e-15,0.0
181,924.2054683961951,5.333667212776279,20.641656888937362,6.467735529749975e-14,3.73258437821181e-16,1.444535681931896e-15,0.0
182,923.6095330798855,5.348227173312419,20.663146601923252,6.392925024958039e-14,3.701869037819069e-16,1.4302358548131864e-15,0.0
183,923.004893746052,5.362606523730838,20.684131889423252,6.319297082903575e-14,3.6714760660300046e-16,1.4161265579073672e-15,0.0
184,922.3915541780714,5.37680586402424,20.70461538298824,6.246826562163586e-14,3.641400827971942e-16,1.4022043106095321e-15,0.0
185,921.769518749998,5.3908257935297135,20.72459968956724,6.175488994221895e-14,3.6116387752608495e-16,1.3884657139252713e-15,0.0
186,921.1387924257207,5.404666910977484,20.744087392308508,6.10526056193582e-14,3.58218544407369e-16,1.3749074481609557e-15,0.0
187,920.4993807580656,5.41832981454005,20.763081051340734,6.03611807880273e-14,3.553036453270255e-16,1.361526270690498e-15,0.0
188,919.8512898878429,5.431815101881698,20.781583204534826,5.968038968992678e-14,3.524187502563108e-16,1.3483190137956967e-15,0.0
189,919.1945265428462,5.44512337020832,20.799596368246988,5.901001248114996e-14,3.495634370734221e-16,1.3352825825773932e-15,0.0
190,918.5290980367922,5.4582552163174,20.81712303804316,5.834983504688041e-14,3.4673729138969266e-16,1.322413952934758e-15,0.0
191,917.855012268209,5.471211236648172,20.83416568940557,5.769964882282944e-14,3.4393990638019216e-16,1.3097101696101734e-15,0.0
192,917.1722777192739,5.483992027331854,20.850726778421688,5.705925062313455e-14,3.4117088261860388e-16,1.2971683442972695e-15,0.0
193,916.4809034545941,5.4965981842418685,20.866808742455962,5.642844247445237e-14,3.384298279162544e-16,1.2847856538097662e-15,0.0
194,915.7808991199394,5.509030303044068,20.88241400080486,5.580703145599336e-14,3.357163571651819e-16,1.2725593383088929e-15,0.0
195,915.0722749409159,5.52128897924681,20.89754495533542,5.519482954525515e-14,3.3303009218512306e-16,1.2604866995872211e-15,0.0
196,914.3550417215939,5.5333748082509056,20.912203991107923,5.4591653469224466e-14,3.3037066157431113e-16,1.248565099406872e-15,0.0
197,913.6292108430773,5.545288385399366,20.926393476982756,5.399732456082639e-14,3.2773770056397633e-16,1.236791957890102e-15,0.0
198,912.8947942620246,5.557030306026874,20.940115766212116,5.341166862041086e-14,3.2513085087644336e-16,1.2251647519603875e-15,0.0
199,912.1518045091179,5.568601165509011,20.953373197016735,5.2834515782075264e-14,3.225497605867287e-16,1.2136810138321962e-15,0.0
200,911.4002546874763,5.58000155931108,20.96616809314794,5.226570038463054e-14,3.1999408398753396e-16,1.2023383295476804e-15,0.0
201,910.640158471022,5.591232083036603,20.978502764435515,5.170506084702801e-14,3.1746348145754674e-16,1.1911343375586486e-15,0.0
202,909.8715301027917,5.602293332475376,20.990379507321514,5.115243954807075e-14,3.149576193329529e-16,1.1800667273521853e-15,0.0
203,909.0943843931992,5.6131859036510905,21.001800605380513,5.060768271024241e-14,3.1247616978207437e-16,1.1691332381183994e-15,0.0
204,908.3087367182444,5.6239103928684475,21.012768329826404,5.00706402874926e-14,3.100188106830429e-16,1.1583316574588019e-15,0.0
205,907.514603017672,5.634467396759766,21.023284940006164,4.9541165856825855e-14,3.0758522550442947e-16,1.147659820133906e-15,0.0
206,906.7119997930818,5.644857512331051,21.033352683880906,4.90191165135474e-14,3.051751031887473e-16,1.137115606848683e-15,0.0
207,905.9009441059852,5.655081337007471,21.04297379849433,4.85043527700252e-14,3.0278813803874903e-16,1.1266969430745543e-15,0.0
208,905.0814535758151,5.66513946867825,21.052150510429048,4.799673845783417e-14,3.004240296064435e-16,1.1164017979066708e-15,0.0
209,904.2535463778801,5.675032505740907,21.060885036250767,4.7496140633153666e-14,2.980824825847562e-16,1.1062281829552553e-15,0.0
210,903.4172412412781,5.684761047144882,21.069179582941057,4.700242948529578e-14,2.9576320670176616e-16,1.0961741512698648e-15,0.0
211,902.5725574467486,5.694325692434433,21.077036348318263,4.651547824824552e-14,2.934659166174427e-16,1.086237796295421e-15,0.0
212,901.7195148244876,5.7037270417909225,21.084457521447575,4.603516311510119e-14,2.9119033182282434e-16,1.0764172508589722e-15,0.0
213,900.8581337519053,5.712965696074298,21.09144528303985,4.556136315530572e-14,2.889361765415647e-16,1.0667106861861155e-15,0.0
214,899.988435151339,5.722042256863907,21.098001805839807,4.5093960234566036e-14,2.867031796337896e-16,1.0571163109461065e-15,0.0
215,899.1104404877166,5.73095732649855,21.104129255003688,4.4632838937360716e-14,2.8449107450220034e-16,1.0476323703246892e-15,0.0
216,898.2241717661716,5.739711508115756,21.109829788466524,4.4177886491940864e-14,2.822995990003643e-16,1.0382571451237233e-15,0.0
217,897.3296515296116,5.748305405690288,21.115105557299426,4.372899269773297e-14,2.8012849534313473e-16,1.028988950886727e-15,0.0
218,896.4269028562371,5.756739624071866,21.11995870605685,4.3286049855055955e-14,2.7797751001914505e-16,1.0198261370494734e-15,0.0
219,895.5159493570162,5.765014769022071,21.12439137311432,4.284895269706879e-14,2.758463937053209e-16,1.0107670861148261e-15,0.0
220,894.5968151731106,5.7731314472504724,21.12840569099659,4.2417598323867836e-14,2.737349011833604e-16,1.0018102128510176e-15,0.0
221,893.6695249732542,5.781090266449869,21.132003786696473,4.199188613865656e-14,2.7164279125812635e-16,9.929539635126027e-16,0.0
222,892.7341039510883,5.788891835330744,21.13518778198468,4.157171778591387e-14,2.695698266779061e-16,9.841968150833641e-16,0.0
223,891.790577822448,5.796536763654872,21.137959793710596,4.115699709148923e-14,2.6751577405648703e-16,9.755372745404492e-16,0.0
224,890.8389728226039,5.804025662268043,21.140321934094406,4.074763000455675e-14,2.6548040379700127e-16,9.66973878139065e-16,0.0
225,889.8793157034621,5.811359143131989,21.14227631101071,4.034352454136237e-14,2.6346349001749684e-16,9.585051907170725e-16,0.0
226,888.911633730713,5.818537819355364,21.14382502826355,3.994459073070088e-14,2.614648104781851e-16,9.50129805018836e-16,0.0
227,887.9359546809413,5.8255623052239365,21.14497018585342,3.9550740561062676e-14,2.5948414651032885e-16,9.418463410377362e-16,0.0
228,886.9523068386898,5.832433216229861,-21.145713880236087,3.916188792939169e-14,2.575212829467234e-16,-9.336534453767374e-16,0.0
229,885.9607189934774,5.839151169100066,-21.14605820457351,3.877794859139858e-14,2.555760080537321e-16,-9.25549790626452e-16,0.0
230,884.9612204367791,5.8457167818238025,-21.14600524897713,3.839884011337587e-14,2.536481134648388e-16,-9.175340747601573e-16,0.0
231,883.953840958957,5.85213067367925,-21.14555710074333,3.802448182546268e-14,2.5173739411567465e-16,-9.0960502054522e-16,0.0
232,882.9386108461534,5.858393465259291,-21.144715844581732,3.765479477631007e-14,2.4984364818048736e-16,-9.017613749704392e-16,0.0
233,881.9155608771403,5.864505778496348,-21.143483562835968,3.7289701689098786e-14,2.479666770100114e-16,-8.940019086887998e-16,0.0
234,880.8847223201246,5.870468236686365,-21.141862335697372,3.69291269188636e-14,2.4610628507070816e-16,-8.863254154751655e-16,0.0
235,879.8461269295175,5.876281464511879,-21.139854241411697,3.6572996411080175e-14,2.442622798853397e-16,-8.787307116984595e-16,0.0
