ell,Cl_BB,Dl_BB,Cl_TT_tensor
1018,1.8166151633047923e-28,2.999197245670314e-23,7.924254828159545e-29
1019,1.8107875610215245e-28,2.995449414843684e-23,7.895543755848672e-29
1020,1.8049821272536298e-28,2.9917062685013505e-23,7.866951849985467e-29
1021,1.799198761834565e-28,2.987967800784391e-23,7.838478539626965e-29
1022,1.793437365131075e-28,2.9842340058412305e-23,7.810123256987925e-29
1023,1.7876978380398863e-28,2.98050487782762e-23,7.781885437420795e-29
1024,1.7819800819844314e-28,2.976780410906637e-23,7.75376451939581e-29
1025,1.7762839989115954e-28,2.973060599248672e-23,7.725759944481257e-29
1026,1.7706094912884838e-28,2.969345437031422e-23,7.697871157323853e-29
1027,1.7649564620992143e-28,2.965634918439879e-23,7.670097605629279e-29
1028,1.75932481484173e-28,2.9619290376663216e-23,7.642438740142876e-29
1029,1.7537144535246366e-28,2.9582277889103024e-23,7.614894014630418e-29
1030,1.7481252826640623e-28,2.954531166378646e-23,7.587462885859096e-29
1031,1.7425572072805385e-28,2.950839164285437e-23,7.560144813578584e-29
1032,1.737010132895901e-28,2.9471517768520046e-23,7.532939260502269e-29
1033,1.7314839655302175e-28,2.9434689983069225e-23,7.505845692288606e-29
1034,1.7259786116987336e-28,2.939790822885996e-23,7.478863577522606e-29
1035,1.720493978408838e-28,2.936117244832251e-23,7.451992387697456e-29
1036,1.7150299731570542e-28,2.932448258395925e-23,7.425231597196272e-29
1037,1.709586503926052e-28,2.928783857834466e-23,7.39858068327398e-29
1038,1.7041634791816739e-28,2.925124037412508e-23,7.372039126039334e-29
1039,1.6987608078699935e-28,2.9214687914018807e-23,7.345606408437042e-29
1040,1.6933783994143822e-28,2.9178181140815856e-23,7.319282016230059e-29
1041,1.6880161637126035e-28,2.9141719997377887e-23,7.293065437981936e-29
1042,1.6826740111339305e-28,2.910530442663822e-23,7.266956165039385e-29
1043,1.6773518525162734e-28,2.9068934371601625e-23,7.240953691514882e-29
1044,1.672049599163337e-28,2.90326097753443e-23,7.215057514269455e-29
1045,1.6667671628417921e-28,2.8996330581013757e-23,7.189267132895565e-29
1046,1.6615044557784677e-28,2.896009673182873e-23,7.163582049700102e-29
1047,1.6562613906575654e-28,2.89239081710791e-23,7.138001769687525e-29
1048,1.6510378806178888e-28,2.8887764842125784e-23,7.112525800543104e-29
1049,1.6458338392500958e-28,2.885166668840067e-23,7.087153652616279e-29
1050,1.640649180593968e-28,2.881561365340653e-23,7.06188483890416e-29
1051,1.6354838191356988e-28,2.877960568071687e-23,7.036718875035097e-29
1052,1.6303376698052016e-28,2.874364271397593e-23,7.011655279252419e-29
1053,1.6252106479734357e-28,2.870772469689852e-23,6.986693572398246e-29
1054,1.620102669449752e-28,2.8671851573270015e-23,6.961833277897438e-29
1055,1.615013650479252e-28,2.863602328694615e-23,6.937073921741644e-29
1056,1.6099435077401742e-28,2.860023978185303e-23,6.91241503247347e-29
1057,1.6048921583412888e-28,2.8564501001987004e-23,6.887856141170761e-29
1058,1.5998595198193167e-28,2.852880689141458e-23,6.863396781430981e-29
1059,1.5948455101363637e-28,2.849315739427234e-23,6.839036489355708e-29
1060,1.589850047677371e-28,2.8457552454766814e-23,6.814774803535236e-29
1061,1.5848730512475893e-28,2.842199201717447e-23,6.790611265033302e-29
1062,1.5799144400700605e-28,2.8386476025841546e-23,6.766545417371889e-29
1063,1.5749741337831262e-28,2.8351004425184024e-23,6.742576806516153e-29
1064,1.5700520524379471e-28,2.831557715968751e-23,6.718704980859454e-29
1065,1.5651481164960406e-28,2.8280194173907123e-23,6.694929491208489e-29
1066,1.5602622468268378e-28,2.824485541246749e-23,6.671249890768523e-29
1067,1.555394364705253e-28,2.820956082006255e-23,6.647665735128739e-29
1068,1.5505443918092743e-28,2.8174310341455554e-23,6.624176582247667e-29
1069,1.545712250217566e-28,2.813910392147892e-23,6.600781992438733e-29
1070,1.5408978624070923e-28,2.810394150503422e-23,6.577481528355899e-29
1071,1.5361011512507506e-28,2.8068823037091976e-23,6.554274754979395e-29
1072,1.531322040015029e-28,2.8033748462691683e-23,6.531161239601573e-29
1073,1.526560452357672e-28,2.7998717726941683e-23,6.508140551812835e-29
1074,1.5218163123253671e-28,2.796373077501904e-23,6.485212263487667e-29
1075,1.5170895443514458e-28,2.7928787552169534e-23,6.462375948770777e-29
1076,1.5123800732535979e-28,2.7893888003707496e-23,6.439631184063314e-29
1077,1.5076878242316051e-28,2.7859032075015764e-23,6.416977548009185e-29
1078,1.503012722865086e-28,2.782421971154559e-23,6.394414621481486e-29
1079,1.4983546951112597e-28,2.7789450858816557e-23,6.371941987568992e-29
1080,1.4937136673027226e-28,2.775472546241646e-23,6.349559231562771e-29
1081,1.489089566145241e-28,2.7720043468001294e-23,6.327265940942868e-29
1082,1.4844823187155553e-28,2.768540482129506e-23,6.305061705365097e-29
1083,1.4798918524592075e-28,2.765080946808981e-23,6.282946116647911e-29
1084,1.4753180951883713e-28,2.7616257354245434e-23,6.260918768759364e-29
1085,1.4707609750797068e-28,2.758174842568966e-23,6.238979257804167e-29
1086,1.466220420672226e-28,2.754728262841794e-23,6.217127182010837e-29
1087,1.461696360865169e-28,2.751285990849336e-23,6.195362141718912e-29
1088,1.457188724915903e-28,2.747848021204656e-23,6.173683739366284e-29
1089,1.4526974424378256e-28,2.744414348527565e-23,6.152091579476584e-29
1090,1.4482224433982885e-28,2.7409849674446125e-23,6.130585268646689e-29
1091,1.4437636581165356e-28,2.737559872589081e-23,6.109164415534285e-29
1092,1.4393210172616478e-28,2.734139058600969e-23,6.087828630845527e-29
1093,1.4348944518505095e-28,2.7307225201269906e-23,6.066577527322785e-29
1094,1.4304838932457853e-28,2.7273102518205657e-23,6.045410719732465e-29
1095,1.4260892731539093e-28,2.7239022483418093e-23,6.024327824852918e-29
1096,1.4217105236230883e-28,2.7204985043575226e-23,6.003328461462438e-29
1097,1.4173475770413214e-28,2.71709901454119e-23,5.982412250327313e-29
1098,1.4130003661344256e-28,2.7137037735729627e-23,5.961578814190002e-29
1099,1.4086688239640833e-28,2.710312776139656e-23,5.940827777757349e-29
1100,1.4043528839258954e-28,2.70692601693474e-23,5.920158767688897e-29
1101,1.400052479747453e-28,2.703543490658332e-23,5.89957141258529e-29
1102,1.3957675454864142e-28,2.70016519201718e-23,5.87906534297672e-29
1103,1.3914980155286048e-28,2.696791115724669e-23,5.858640191311494e-29
1104,1.3872438245861216e-28,2.6934212565008014e-23,5.838295591944648e-29
1105,1.383004907695451e-28,2.6900556090721895e-23,5.818031181126644e-29
1106,1.378781200215604e-28,2.686694168172054e-23,5.797846596992147e-29
1107,1.3745726378262586e-28,2.6833369285402095e-23,5.777741479548883e-29
1108,1.3703791565259148e-28,2.6799838849230564e-23,5.75771547066655e-29
1109,1.3662006926300662e-28,2.676635032073576e-23,5.737768214065838e-29
1110,1.3620371827693785e-28,2.6732903647513203e-23,5.717899355307481e-29
1111,1.357888563887882e-28,2.669949877722403e-23,5.698108541781416e-29
1112,1.353754773241177e-28,2.6666135657594946e-23,5.678395422696004e-29
1113,1.3496357483946484e-28,2.663281423641807e-23,5.658759649067309e-29
1114,1.3455314272216954e-28,2.659953446155095e-23,5.639200873708471e-29
1115,1.341441747901969e-28,2.6566296280916396e-23,5.619718751219138e-29
1116,1.3373666489196238e-28,2.653309964250245e-23,5.600312937974968e-29
1117,1.33330606906158e-28,2.649994449436226e-23,5.5809830921172e-29
1118,1.329259947415798e-28,2.6466830784614068e-23,5.561728873542303e-29
1119,1.3252282233695616e-28,2.6433758461441044e-23,5.542549943891682e-29
1120,1.3212108366077754e-28,2.6400727473091255e-23,5.523445966541461e-29
1121,1.3172077271112711e-28,2.6367737767877578e-23,5.504416606592331e-29
1122,1.3132188351551272e-28,2.6334789294177623e-23,5.485461530859467e-29
1123,1.3092441013069955e-28,2.6301882000433626e-23,5.466580407862509e-29
1124,1.3052834664254427e-28,2.6269015835152368e-23,5.447772907815599e-29
1125,1.3013368716583022e-28,2.6236190746905148e-23,5.429038702617517e-29
1126,1.2974042584410325e-28,2.6203406684327627e-23,5.410377465841846e-29
1127,1.2934855684950928e-28,2.6170663596119827e-23,5.391788872727217e-29
1128,1.2895807438263216e-28,2.613796143104595e-23,5.373272600167623e-29
1129,1.285689726723333e-28,2.61053001379344e-23,5.354828326702785e-29
1130,1.2818124597559173e-28,2.6072679665677605e-23,5.336455732508591e-29
1131,1.2779488857734592e-28,2.604009996323206e-23,5.318154499387599e-29
1132,1.2740989479033558e-28,2.6007560979618111e-23,5.299924310759595e-29
1133,1.2702625895494548e-28,2.5975062663919963e-23,5.281764851652212e-29
1134,1.266439754390497e-28,2.5942604965285575e-23,5.263675808691623e-29
1135,1.2626303863785702e-28,2.5910187832926542e-23,5.245656870093277e-29
1136,1.2588344297375759e-28,2.5877811216118117e-23,5.227707725652716e-29
1137,1.2550518289616996e-28,2.5845475064199024e-23,5.209828066736441e-29
1138,1.2512825288138961e-28,2.5813179326571414e-23,5.192017586272833e-29
1139,1.247526474324384e-28,2.5780923952700806e-23,5.174275978743131e-29
1140,1.2437836107891478e-28,2.5748708892115998e-23,5.156602940172506e-29
1141,1.24005388376845e-28,2.5716534094408973e-23,5.13899816812113e-29
1142,1.236337239085355e-28,2.568439950923483e-23,5.121461361675359e-29
1143,1.2326336228242578e-28,2.5652305086311677e-23,5.103992221438943e-29
1144,1.2289429813294295e-28,2.5620250775420633e-23,5.086590449524309e-29
1145,1.225265261203563e-28,2.5588236526405637e-23,5.069255749543887e-29
1146,1.2216004093063355e-28,2.5556262289173463e-23,5.051987826601507e-29
1147,1.2179483727529767e-28,2.5524328013693588e-23,5.034786387283831e-29
1148,1.2143090989128463e-28,2.5492433649998138e-23,5.017651139651866e-29
1149,1.2106825354080199e-28,2.546057914818178e-23,5.000581793232518e-29
1150,1.2070686301118872e-28,2.5428764458401684e-23,4.983578059010199e-29
1151,1.2034673311477545e-28,2.5396989530877414e-23,4.966639649418495e-29
1152,1.1998785868874603e-28,2.536525431589086e-23,4.94976627833188e-29
1153,1.1963023459499958e-28,2.5333558763786156e-23,4.9329576610574946e-29
1154,1.192738557200138e-28,2.530190282496962e-23,4.916213514326969e-29
1155,1.1891871697470867e-28,2.527028644990962e-23,4.899533556288299e-29
1156,1.1856481329431173e-28,2.5238709589136595e-23,4.882917506497781e-29
1157,1.1821213963822333e-28,2.5207172193242875e-23,4.8663650859119956e-29
1158,1.1786069098988337e-28,2.5175674212882648e-23,4.8498760168798303e-29
1159,1.1751046235663872e-28,2.51442155987719e-23,4.833450023134581e-29
1160,1.171614487696114e-28,2.511279630168831e-23,4.817086829786084e-29
1161,1.1681364528356753e-28,2.5081416272471172e-23,4.800786163312891e-29
1162,1.1646704697678748e-28,2.5050075462021356e-23,4.7845477515545245e-29
1163,1.161216489509361e-28,2.5018773821301145e-23,4.768371323703755e-29
1164,1.157774463309347e-28,2.4987511301334265e-23,4.7522566102989316e-29
1165,1.1543443426483314e-28,2.495628785320574e-23,4.7362033432163847e-29
1166,1.1509260792368286e-28,2.4925103428061825e-23,4.7202112556628425e-29
1167,1.1475196250141093e-28,2.489395797710993e-23,4.7042800821679273e-29
1168,1.144124932146947e-28,2.4862851451618568e-23,4.6884095585766766e-29
1169,1.1407419530283728e-28,2.483178380291724e-23,4.672599422042127e-29
1170,1.1373706402764378e-28,2.480075498239639e-23,4.6568494110179367e-29
1171,1.1340109467329827e-28,2.476976494150729e-23,4.64115926525106e-29
1172,1.1306628254624186e-28,2.4738813631762035e-23,4.6255287257744685e-29
1173,1.1273262297505086e-28,2.470790100473338e-23,4.609957534899914e-29
1174,1.1240011131031642e-28,2.467702701205472e-23,4.594445436210742e-29
1175,1.1206874292452434e-28,2.464619160541999e-23,4.578992174554749e-29
1176,1.1173851321193612e-28,2.46153947365836e-23,4.563597496037078e-29
1177,1.1140941758847043e-28,2.4584636357360377e-23,4.548261148013183e-29
1178,1.110814514915852e-28,2.4553916419625418e-23,4.5329828790818074e-29
1179,1.1075461038016105e-28,2.4523234875314117e-23,4.5177624390780233e-29
1180,1.1042888973438462e-28,2.4492591676421996e-23,4.502599579066324e-29
1181,1.1010428505563337e-28,2.446198677500471e-23,4.487494051333725e-29
1182,1.0978079186636047e-28,2.4431420123177898e-23,4.472445609382956e-29
1183,1.0945840570998088e-28,2.4400891673117144e-23,4.457454007925663e-29
1184,1.0913712215075795e-28,2.4370401377057914e-23,4.4425190028756633e-29
1185,1.0881693677369062e-28,2.4339949187295458e-23,4.4276403513422383e-29
1186,1.0849784518440143e-28,2.4309535056184737e-23,4.4128178116234824e-29
1187,1.081798430090253e-28,2.4279158936140363e-23,4.3980511431996696e-29
1188,1.0786292589409872e-28,2.4248820779636495e-23,4.383340106726689e-29
1189,1.075470895064501e-28,2.4218520539206815e-23,4.368684464029508e-29
1190,1.072323295330901e-28,2.41882581674444e-23,4.3540839780956676e-29
1191,1.069186416811034e-28,2.4158033617001677e-23,4.3395384130688396e-29
1192,1.0660602167754044e-28,2.412784684059031e-23,4.325047534242403e-29
1193,1.062944652693105e-28,2.4097697790981218e-23,4.3106111080530786e-29
1194,1.0598396822307467e-28,2.4067586421004375e-23,4.2962289020745904e-29
1195,1.0567452632514032e-28,2.4037512683548844e-23,4.281900685011378e-29
1196,1.0536613538135544e-28,2.4007476531562627e-23,4.267626226692333e-29
1197,1.0505879121700426e-28,2.3977477918052654e-23,4.2534052980645914e-29
1198,1.0475248967670288e-28,2.3947516796084642e-23,4.239237671187351e-29
1199,1.0444722662429623e-28,2.3917593118783077e-23,4.2251231192257405e-29
1200,1.041429979427551e-28,2.3887706839331128e-23,4.211061416444712e-29
1201,1.0383979953407404e-28,2.3857857910970538e-23,4.1970523382029853e-29
1202,1.035376273191699e-28,2.3828046287001603e-23,4.183095660947018e-29
1203,1.032364772377808e-28,2.3798271920783048e-23,4.169191162205028e-29
1204,1.029363452483661e-28,2.3768534765732004e-23,4.1553386205810337e-29
1205,1.0263722732800643e-28,2.3738834775323876e-23,4.1415378157489477e-29
1206,1.023391194723049e-28,2.3709171903092338e-23,4.127788528446703e-29
1207,1.0204201769528848e-28,2.367954610262922e-23,4.1140905404704026e-29
1208,1.017459180293101e-28,2.3649957327584412e-23,4.100443634668535e-29
1209,1.0145081652495142e-28,2.362040553166583e-23,4.0868475949361854e-29
1210,1.011567092509263e-28,2.3590890668639357e-23,4.0733022062093284e-29
1211,1.0086359229398441e-28,2.3561412692328702e-23,4.059807254459105e-29
1212,1.0057146175881595e-28,2.35319715566154e-23,4.0463625266861876e-29
1213,1.0028031376795659e-28,2.3502567215438695e-23,4.032967810915135e-29
1214,9.99901444616932e-29,2.34731996227955e-23,4.01962289618881e-29
1215,9.970094999796996e-29,2.3443868732740296e-23,4.006327572562827e-29
1216,9.941272655229504e-29,2.3414574499385054e-23,3.993081631100014e-29
1217,9.912547031764827e-29,2.3385316876899214e-23,3.9798848638649456e-29
1218,9.883917750438856e-29,2.3356095819509536e-23,3.966737063918471e-29
1219,9.855384434016272e-29,2.3326911281500106e-23,3.953638025312293e-29
1220,9.82694670698143e-29,2.3297763217212213e-23,3.940587543083599e-29
1221,9.798604195529309e-29,2.3268651581044287e-23,3.927585413249682e-29
1222,9.770356527556527e-29,2.3239576327451844e-23,3.914631432802638e-29
1223,9.742203332652405e-29,2.3210537410947402e-23,3.901725399704065e-29
1224,9.714144242090068e-29,2.3181534786100394e-23,3.88886711287981e-29
1225,9.686178888817631e-29,2.3152568407537134e-23,3.8760563722147444e-29
1226,9.658306907449407e-29,2.31236382299407e-23,3.863292978547568e-29
1227,9.630527934257194e-29,2.3094744208050907e-23,3.850576733665656e-29
1228,9.60284160716159e-29,2.3065886296664218e-23,3.837907440299922e-29
1229,9.575247565723376e-29,2.3037064450633658e-23,3.825284902119724e-29
1230,9.547745451134941e-29,2.3008278624868752e-23,3.8127089237277935e-29
1231,9.520334906211767e-29,2.297952877433547e-23,3.8001793106551977e-29
1232,9.493015575383959e-29,2.2950814854056142e-23,3.7876958693563445e-29
1233,9.465787104687826e-29,2.2922136819109382e-23,3.7752584072039957e-29
1234,9.438649141757509e-29,2.2893494624630035e-23,3.762866732484329e-29
1235,9.411601335816665e-29,2.286488822580907e-23,3.7505206543920185e-29
1236,9.384643337670206e-29,2.2836317577893577e-23,3.738219983025353e-29
1237,9.357774799696061e-29,2.280778263618662e-23,3.7259645293813795e-29
1238,9.330995375837015e-29,2.277928335604721e-23,3.713754105351079e-29
1239,9.304304721592586e-29,2.2750819692890228e-23,3.701588523714566e-29
1240,9.277702494010955e-29,2.2722391602186364e-23,3.6894675981363223e-29
1241,9.251188351680926e-29,2.2693999039462034e-23,3.6773911431604637e-29
1242,9.224761954723945e-29,2.266564196029928e-23,3.665358974206018e-29
1243,9.198422964786188e-29,2.263732032033578e-23,3.653370907562255e-29
1244,9.17217104503065e-29,2.260903407526469e-23,3.641426760384027e-29
1245,9.14600586012932e-29,2.2580783180834634e-23,3.629526350687142e-29
1246,9.119927076255389e-29,2.2552567592849628e-23,3.617669497343776e-29
1247,9.09393436107549e-29,2.2524387267168962e-23,3.6058560200778873e-29
1248,9.068027383742014e-29,2.249624215970721e-23,3.594085739460686e-29
1249,9.042205814885431e-29,2.2468132226434084e-23,3.582358476906119e-29
1250,9.016469326606692e-29,2.2440057423374384e-23,3.570674054666372e-29
1251,8.990817592469677e-29,2.2412017706608008e-23,3.5590322958274236e-29
1252,8.965250287493635e-29,2.2384013032269746e-23,3.547433024304596e-29
1253,8.939767088145739e-29,2.2356043356549322e-23,3.5358760648381544e-29
